time,JP01MY,JP03MY,JP06MY,JP01Y,JP02Y,JP05Y,JP07Y,JP10Y,JP20Y,JP30Y
1186347600,,NaN,0.69099998,0.74699998,0.95099998,1.33000004,NaN,1.74100006,2.16499996,2.39499998
1186434000,,NaN,0.69099998,0.78799999,0.99599999,1.34500003,NaN,1.73599994,2.16499996,2.3829999
1186520400,,NaN,0.69099998,0.787,1.01100004,1.38300002,NaN,1.76499999,2.18700004,2.40799999
1186606800,,NaN,0.75099999,0.80199999,1.03100002,1.40699995,NaN,1.78299999,2.19199991,2.42000008
1186693200,,NaN,0.70999998,0.75800002,0.95599997,1.31599998,NaN,1.722,2.16499996,2.38700008
1186952400,,NaN,0.70999998,0.73699999,0.93099999,1.29100001,NaN,1.722,2.1960001,2.42799997
1187038800,,NaN,0.71600002,0.74699998,0.95099998,1.30599999,NaN,1.70299995,2.16499996,2.42000008
1187125200,,NaN,0.71200001,0.71700001,0.90600002,1.23800004,NaN,1.65100002,2.12199998,2.37899995
1187211600,,NaN,0.70499998,0.67199999,0.85600001,1.204,NaN,1.64199996,2.13499999,2.3829999
1187298000,,NaN,0.69,0.68699998,0.87599999,1.17999995,NaN,1.59500003,2.11299992,2.38700008
1187557200,,NaN,0.69599998,0.67199999,0.85100001,1.17999995,NaN,1.60399997,2.08200002,2.35800004
1187643600,,NaN,0.69599998,0.65700001,0.82599998,1.12100005,NaN,1.55599999,2.05999994,2.34599996
1187730000,,NaN,0.69099998,0.73199999,0.90600002,1.19400001,NaN,1.59000003,2.1170001,2.34599996
1187816400,,NaN,0.69099998,0.75300002,0.93599999,1.24300003,NaN,1.61300004,2.10800004,2.34599996
1187902800,,NaN,0.68599999,0.727,0.90100002,1.20899999,NaN,1.60899997,2.0999999,2.34599996
1188162000,,NaN,0.68599999,0.727,0.90600002,1.21899998,NaN,1.62800002,2.1170001,2.36199999
1188248400,,NaN,0.68099999,0.713,0.89099997,1.204,NaN,1.62800002,2.12599993,2.375
1188334800,,NaN,0.676,0.71200001,0.88099998,1.18400002,NaN,1.59000003,2.11299992,2.35400009
1188421200,,NaN,0.67500001,0.70200002,0.85600001,1.15999997,NaN,1.57500005,2.10400009,2.3499999
1188507600,,NaN,0.66100001,0.71200001,0.88599998,1.20899999,NaN,1.62300003,2.12100005,2.35800004
1188766800,,NaN,0.65100002,0.70700002,0.88099998,1.22800004,NaN,1.64199996,2.16000009,2.39499998
1188853200,,NaN,0.64600003,0.68699998,0.85100001,1.199,NaN,1.62300003,2.1170001,2.37100005
1188939600,,NaN,0.65200001,0.69700003,0.85100001,1.17999995,NaN,1.63499999,2.11299992,2.3670001
1189026000,,NaN,0.64099997,0.67199999,0.82599998,1.16999996,NaN,1.62100005,2.10800004,2.37100005
1189112400,,NaN,0.64099997,0.667,0.81599998,1.15499997,NaN,1.597,2.09100008,2.34599996
1189371600,,NaN,0.60100001,0.65200001,0.82599998,1.16499996,NaN,1.597,2.06100011,2.3210001
1189458000,,NaN,0.59600002,0.65700001,0.801,1.11099994,NaN,1.54999995,2.08699989,2.35400009
1189544400,,NaN,0.59100002,0.65700001,0.796,1.09200001,NaN,1.52600002,2.09500003,2.35800004
1189630800,,NaN,0.58600003,0.63499999,0.78200001,1.08200002,NaN,1.53999996,2.09500003,2.3670001
1189717200,,NaN,0.58499998,0.65899998,0.81,1.12699997,NaN,1.55499995,2.10400009,2.35899997
1190062800,,NaN,0.58499998,0.65399998,0.81,1.12199998,NaN,1.55499995,2.09100008,2.35500002
1190149200,,NaN,0.58499998,0.65700001,0.82499999,1.16100001,NaN,1.60699999,2.13400006,2.39199996
1190235600,,NaN,0.58499998,0.75099999,0.83600003,1.18499994,NaN,1.63499999,2.16000009,2.421
1190322000,,NaN,0.55199999,0.75599998,0.861,1.23800004,NaN,1.68200004,2.1960001,2.45300007
1190667600,,NaN,NaN,0.75599998,0.87099999,1.24800003,NaN,1.68200004,2.1960001,2.44099998
1190754000,,NaN,0.55199999,0.76599997,0.88599998,1.24300003,NaN,1.67700005,2.1789999,2.43300009
1190840400,,NaN,NaN,0.76599997,0.90100002,1.27199996,NaN,1.71899998,2.21700001,2.46099997
1190926800,,NaN,0.55199999,0.76599997,0.88599998,1.23300004,NaN,1.67700005,2.18700004,2.43700004
1191186000,,NaN,0.55199999,0.75099999,0.866,1.21399999,NaN,1.67200005,2.18300009,2.43300009
1191272400,,NaN,0.55199999,0.75099999,0.87599999,1.23300004,NaN,1.69599998,2.20900011,2.44899988
1191358800,,NaN,0.55199999,0.75099999,0.88099998,1.23800004,NaN,1.68200004,2.20000005,2.44499993
1191445200,,NaN,0.55199999,0.74599999,0.89600003,1.26699996,NaN,1.71399999,2.21300006,2.44499993
1191531600,,NaN,0.60100001,0.74599999,0.89600003,1.26199996,NaN,1.70500004,2.20499992,2.44499993
1191877200,,NaN,0.60100001,0.75099999,0.91100001,1.28199995,NaN,1.71399999,2.20900011,2.44099998
1191963600,,NaN,0.60100001,0.75099999,0.921,1.301,NaN,1.72800004,2.22199988,2.45700002
1192050000,,NaN,0.60100001,0.76099998,0.93099999,1.30999994,NaN,1.73800004,2.23900008,2.48200011
1192136400,,NaN,0.60100001,0.74599999,0.90600002,1.27199996,NaN,1.71000004,2.22600007,2.46499991
1192395600,,NaN,0.60100001,0.75099999,0.91600001,1.29100001,NaN,1.73300004,2.24699998,2.46099997
1192482000,,NaN,0.60100001,0.73100001,0.89099997,1.25300002,NaN,1.68599999,2.20000005,2.44499993
1192568400,,NaN,0.63200003,0.741,0.88099998,1.20899999,NaN,1.66799998,2.20000005,2.45099998
1192654800,,NaN,0.63200003,0.71600002,0.85100001,1.18499994,NaN,1.63900006,2.19199991,2.45099998
1192741200,,NaN,0.63200003,0.70200002,0.82099998,1.15100002,NaN,1.60599995,2.17400002,2.43899989
1193000400,,NaN,NaN,0.70099998,0.81099999,1.12699997,NaN,1.58299994,2.15300012,2.41799998
1193086800,,NaN,0.63200003,0.69099998,0.76099998,1.11699998,NaN,1.597,2.148,2.42199993
1193173200,,NaN,0.60699999,0.70099998,0.80599999,1.11199999,NaN,1.574,2.13499999,2.41000009
1193259600,,NaN,NaN,0.71600002,0.81599998,1.12199998,NaN,1.61099994,2.17000008,2.44300008
1193346000,,NaN,0.60699999,0.70599997,0.82099998,1.14600003,NaN,1.63,2.1960001,2.46300006
1193605200,,NaN,0.60699999,0.68599999,0.796,1.11199999,NaN,1.61099994,2.19199991,2.46700001
1193691600,,NaN,NaN,0.667,0.77600002,1.09200001,NaN,1.625,2.204,2.48399997
1193778000,,NaN,0.60699999,0.68099999,0.796,1.11199999,NaN,1.61099994,2.18700004,2.45499992
1193864400,,NaN,0.60699999,0.71100003,0.84100002,1.19500005,NaN,1.66799998,2.21700001,2.47600007
1193950800,,NaN,0.60699999,0.68599999,0.801,1.11699998,NaN,1.59200001,2.15300012,2.41000009
1194213600,,NaN,0.60100001,0.69199997,0.81099999,1.13100004,NaN,1.58800006,2.13899994,2.38499999
1194300000,,NaN,0.60100001,0.69099998,0.80599999,1.11699998,NaN,1.57799995,2.13899994,2.38499999
1194386400,,NaN,0.60100001,0.69099998,0.80599999,1.10699999,NaN,1.574,2.1400001,2.38899994
1194472800,,NaN,0.60100001,0.68599999,0.801,1.08800006,NaN,1.55499995,2.12599993,2.38100004
1194559200,,NaN,NaN,0.68599999,0.801,1.08299994,NaN,1.54499996,2.11800003,2.37700009
1194818400,,NaN,0.60100001,0.68099999,0.796,1.07799995,NaN,1.53600001,2.0999999,2.3599999
1194904800,,NaN,0.60100001,0.68099999,0.78600001,1.05799997,NaN,1.50300002,2.07399988,2.33100009
1194991200,,NaN,0.60100001,0.671,0.78600001,1.08800006,NaN,1.49800003,2.09599996,2.34699988
1195077600,,NaN,0.60100001,0.671,0.77600002,1.06299996,NaN,1.51199996,2.08699989,2.33899999
1195164000,,NaN,0.60100001,0.64600003,0.75,1.03900003,NaN,1.48800004,2.06100011,2.31800008
1195423200,,NaN,0.60100001,0.65600002,0.755,1.04900002,NaN,1.47899997,2.05200005,2.30100012
1195509600,,NaN,0.60100001,0.65600002,0.755,1.05400002,NaN,1.48800004,2.05599999,2.30999994
1195596000,,NaN,0.59100002,0.65100002,0.75099999,1.03400004,NaN,1.44099998,2.01200008,2.28800011
1195682400,,NaN,0.58999997,0.64200002,0.74000001,1.01900005,NaN,1.43099999,2.00900006,2.26699996
1196028000,,NaN,0.59600002,0.67199999,0.78600001,1.08800006,NaN,1.50199997,2.05699992,2.31399989
1196114400,,NaN,0.59500003,0.66100001,0.78500003,1.06799996,NaN,1.52100003,2.09100008,2.3599999
1196200800,,NaN,0.59500003,0.65700001,0.76599997,1.03400004,NaN,1.50199997,2.0999999,2.37199998
1196287200,,NaN,0.59600002,0.65600002,0.77600002,1.04400003,NaN,1.50199997,2.08299994,2.36400008
1196373600,,NaN,0.59600002,0.65100002,0.77100003,1.04900002,NaN,1.49300003,2.06500006,2.33899999
1196632800,,NaN,0.597,0.63599998,0.745,1.01400006,NaN,1.46399999,2.05200005,2.33500004
1196719200,,NaN,0.59100002,0.616,0.72100002,0.98500001,NaN,1.426,2.02999997,2.30999994
1196805600,,NaN,0.55599999,0.616,0.72000003,1.02400005,NaN,1.495,2.06999993,2.34299994
1196892000,,NaN,0.55500001,0.611,0.741,1.08299994,NaN,1.56099999,2.12199998,2.39299989
1196978400,,NaN,0.55599999,0.616,0.74599999,1.097,NaN,1.56599998,2.13499999,2.4059999
1197237600,,NaN,0.56099999,0.60100001,0.73100001,1.07799995,NaN,1.56599998,2.13499999,2.4059999
1197324000,,NaN,0.56,0.62099999,0.75099999,1.10699999,NaN,1.58899999,2.15199995,2.41799998
1197410400,,NaN,0.55500001,0.616,0.73500001,1.05400002,NaN,1.528,2.14299989,2.36800003
1197496800,,NaN,0.55599999,0.62099999,0.75,1.05400002,NaN,1.5,2.09599996,2.37599993
1197583200,,NaN,0.55500001,0.62199998,0.745,1.06799996,NaN,1.55200005,2.16499996,2.4059999
1197842400,,NaN,0.55599999,0.62300003,0.73699999,1.06400001,NaN,1.55599999,2.13899994,2.4059999
1197928800,,NaN,0.55500001,0.62300003,0.72600001,1.03900003,NaN,1.54200006,2.13499999,2.4059999
1198015200,,NaN,0.55500001,0.62,0.72100002,1.00999999,NaN,1.49000001,2.10400009,2.36800003
1198101600,,NaN,0.55699998,0.667,0.741,1.04400003,NaN,1.523,2.1170001,2.38100004
1198188000,,NaN,0.55500001,0.66799998,0.74599999,1.07799995,NaN,1.55599999,2.13400006,2.40100002
1198533600,,NaN,0.55699998,0.67699999,0.76599997,1.11199999,NaN,1.58399999,2.16000009,2.42600012
1198620000,,NaN,0.546,0.67299998,0.76099998,1.09300005,NaN,1.55599999,2.14700007,2.41000009
1198706400,,NaN,0.54500002,0.66799998,0.75599998,1.09300005,NaN,1.53699994,2.14700007,2.40100002
1198792800,,NaN,0.546,0.653,0.73100001,1.04400003,NaN,1.50899994,2.0999999,2.36400008
1199397600,,NaN,0.54000002,0.64300001,0.70999998,1.00100005,NaN,1.47599995,2.07399988,2.34299994
1199656800,,NaN,0.54000002,0.63300002,0.69599998,0.991,NaN,1.46700001,2.0999999,2.34699988
1199743200,,NaN,0.55199999,0.64300001,0.70599997,1.00100005,NaN,1.47599995,2.09100008,2.36800003
1199829600,,NaN,0.55699998,0.61299998,0.676,0.97600001,NaN,1.46700001,2.0999999,2.37199998
1199916000,,NaN,0.55699998,0.588,0.64499998,0.93699998,NaN,1.44299996,2.09500003,2.38100004
1200002400,,NaN,0.55699998,0.60799998,0.66000003,0.94700003,NaN,1.44299996,2.0999999,2.38100004
1200348000,,NaN,0.55699998,0.57800001,0.63,0.92299998,NaN,1.42900002,2.0999999,2.37199998
1200434400,,NaN,0.55699998,0.56300002,0.60000002,0.884,NaN,1.39100003,2.04299998,2.33899999
1200520800,,NaN,0.55699998,0.56300002,0.60000002,0.88800001,NaN,1.43900001,2.0480001,2.34299994
1200607200,,NaN,0.55199999,0.56800002,0.60000002,0.88800001,NaN,1.40499997,2.05599999,2.34699988
1200866400,,NaN,0.54000002,0.53299999,0.55500001,0.82499999,NaN,1.35300004,2.08699989,2.33899999
1200952800,,NaN,0.52100003,0.528,0.53500003,0.81,NaN,1.30999994,2.02099991,2.31399989
1201039200,,NaN,0.50199997,0.498,0.505,0.81,NaN,1.37199998,2.08200002,2.36800003
1201125600,,NaN,0.5,0.498,0.51999998,0.84899998,NaN,1.39100003,2.0999999,2.38499999
1201212000,,NaN,0.52200001,0.528,0.51999998,0.94199997,NaN,1.48599994,2.14299989,2.42600012
1201471200,,NaN,0.50700003,0.498,0.53500003,0.87900001,NaN,1.43400002,2.09500003,2.37599993
1201557600,,NaN,0.505,0.50800002,0.56999999,0.94700003,NaN,1.48099995,2.13000011,2.40100002
1201644000,,NaN,0.50599998,0.51300001,0.56999999,0.92299998,NaN,1.44299996,2.09100008,2.36800003
1201730400,,NaN,0.50599998,0.523,0.565,0.93199998,NaN,1.45299995,2.08200002,2.38499999
1201816800,,NaN,0.505,0.50300002,0.56,0.90799999,NaN,1.42900002,2.07399988,2.36400008
1202076000,,NaN,0.51499999,0.53299999,0.60500002,0.95700002,NaN,1.46700001,2.09500003,2.37199998
1202162400,,NaN,0.53500003,0.53500003,0.60000002,0.98100001,NaN,1.46700001,2.09500003,2.37599993
1202248800,,NaN,0.55500001,0.53399998,0.60000002,0.91799998,NaN,1.43400002,2.06900001,2.34299994
1202335200,,NaN,0.55500001,0.528,0.58999997,0.91299999,NaN,1.42900002,2.07399988,2.3599999
1202421600,,NaN,0.53500003,0.528,0.57999998,0.91299999,NaN,1.43900001,2.08699989,2.37599993
1202767200,,NaN,0.53500003,0.50800002,0.56,0.91000003,NaN,1.40499997,2.07399988,2.3499999
1202853600,,NaN,0.53500003,0.528,0.57999998,0.91299999,NaN,1.43400002,2.08200002,2.35500002
1202940000,,NaN,0.53500003,0.528,0.59500003,0.94700003,NaN,1.46700001,2.10400009,2.38499999
1203026400,,NaN,0.53500003,0.53500003,0.60500002,0.95499998,NaN,1.45700002,2.09100008,2.36400008
1203285600,,NaN,0.53500003,0.54299998,0.61000001,0.96200001,NaN,1.45700002,2.09100008,2.34500003
1203372000,,NaN,0.514,0.53299999,0.59500003,0.94700003,NaN,1.46700001,2.09500003,2.3599999
1203458400,,NaN,0.52499998,0.54799998,0.58999997,0.93199998,NaN,1.48000002,2.07399988,2.34299994
1203544800,,NaN,0.52499998,0.54799998,0.60500002,0.97600001,NaN,1.48099995,2.11299992,2.36500001
1203631200,,NaN,0.52499998,0.54000002,0.61000001,0.95700002,NaN,1.49000001,2.09500003,2.3599999
1203890400,,NaN,0.52499998,0.53799999,0.59500003,0.991,NaN,1.49000001,2.12599993,2.36999989
1203976800,,NaN,0.52499998,0.55500001,0.61500001,0.98100001,NaN,1.48099995,2.11299992,2.37599993
1204063200,,NaN,0.52499998,0.55500001,0.60500002,0.986,NaN,1.46700001,2.09100008,2.3599999
1204149600,,NaN,0.52999997,0.52499998,0.60799998,0.93300003,NaN,1.42400002,2.06100011,2.31399989
1204236000,,NaN,0.52999997,0.54000002,0.56300002,0.84899998,NaN,1.36699998,2.01699996,2.29299998
1204495200,,NaN,0.51999998,0.54000002,0.54299998,0.83499998,NaN,1.35300004,2.00500011,2.2650001
1204581600,,NaN,0.51999998,0.54500002,0.56800002,0.85900003,NaN,1.37199998,2.03399992,2.28999996
1204668000,,NaN,0.57599998,0.54000002,0.54799998,0.82499999,NaN,1.37600005,2.03900003,2.29500008
1204754400,,NaN,0.57599998,0.51999998,0.523,0.78600001,NaN,1.36199999,2.05200005,2.34500003
1204840800,,NaN,0.55500001,0.5,0.50300002,0.76599997,NaN,1.34300005,2.0480001,2.35500002
1205096400,,NaN,0.54500002,0.50999999,0.51800001,0.741,NaN,1.33299994,2.05200005,2.36500001
1205182800,,NaN,0.54500002,0.54000002,0.528,0.75099999,NaN,1.33800006,2.0480001,2.38100004
1205269200,,NaN,0.55000001,0.55000001,0.588,0.77499998,NaN,1.33800006,2.06100011,2.36999989
1205355600,,NaN,0.55500001,0.54400003,0.57300001,0.75099999,NaN,1.28100002,2.0480001,2.36400008
1205442000,,NaN,0.55000001,0.54000002,0.56800002,0.74599999,NaN,1.27600002,2.11299992,2.43000007
1205701200,,NaN,0.53500003,0.54000002,0.56199998,0.73100001,NaN,1.27600002,2.13499999,2.44499993
1205787600,,NaN,0.54500002,0.55000001,0.57599998,0.78500003,NaN,1.29499996,2.14499998,2.4749999
1205874000,,NaN,0.56,0.55000001,0.57499999,0.78500003,NaN,1.27600002,2.09500003,2.43400002
1206046800,,NaN,0.56,0.56099999,0.59500003,0.80599999,NaN,1.28100002,2.05999994,2.3670001
1206306000,,NaN,0.56,0.546,0.57499999,0.792,NaN,1.26199996,2.02999997,2.33400011
1206392400,,NaN,0.56,0.56599998,0.57999998,0.787,NaN,1.26199996,2.0150001,2.31500006
1206478800,,NaN,0.55500001,0.55599999,0.57499999,0.77200001,NaN,1.27600002,2.02900004,2.31500006
1206565200,,NaN,0.55000001,0.55599999,0.57499999,0.75700003,NaN,1.28100002,2.04500008,2.33500004
1206651600,,NaN,0.55000001,0.56099999,0.57499999,0.75700003,NaN,1.28100002,2.05999994,2.3599999
1206910800,,NaN,0.55000001,0.565,0.57999998,0.76200002,NaN,1.28600001,2.08500004,2.38499999
1206997200,,NaN,0.55000001,0.57599998,0.60000002,0.82099998,NaN,1.35699999,2.13400006,2.45000005
1207083600,,NaN,0.55000001,0.55500001,0.57999998,0.81099999,NaN,1.35599995,2.13899994,2.45000005
1207170000,,NaN,0.55000001,0.54000002,0.565,0.80599999,NaN,1.34200001,2.11299992,2.421
1207256400,,NaN,0.55500001,0.565,0.57499999,0.82099998,NaN,1.33299994,2.03800011,2.38800001
1207515600,,NaN,0.55500001,0.565,0.58499998,0.84100002,NaN,1.35599995,2.08500004,2.375
1207602000,,NaN,0.55500001,0.546,0.56,0.80199999,NaN,1.34500003,2.05999994,2.36999989
1207688400,,NaN,0.55500001,0.551,0.58999997,0.83099997,NaN,1.34200001,2.07500005,2.39499998
1207774800,,NaN,0.55500001,0.565,0.61000001,0.83099997,NaN,1.33700001,2.0999999,2.42000008
1207861200,,NaN,0.55500001,0.57499999,0.61000001,0.83499998,NaN,1.36600006,2.11999989,2.41700006
1208120400,,NaN,0.56,0.55500001,0.58999997,0.81999999,NaN,1.33500004,2.0999999,2.42499995
1208206800,,NaN,0.56,0.57499999,0.60500002,0.82999998,NaN,1.34000003,2.0999999,2.4000001
1208293200,,NaN,0.56,0.57999998,0.625,0.84500003,NaN,1.34500003,2.125,2.40499997
1208379600,,NaN,0.56,0.59500003,0.66500002,0.93000001,NaN,1.38499999,2.1500001,2.44000006
1208466000,,NaN,0.56,0.60500002,0.68000001,0.94,NaN,1.40499997,2.16000009,2.43000007
1208725200,,NaN,0.565,0.59500003,0.66500002,0.94499999,NaN,1.39999998,2.18499994,2.45000005
1208811600,,NaN,0.565,0.60500002,0.685,0.995,NaN,1.45000005,2.17000008,2.43000007
1208898000,,NaN,0.565,0.61000001,0.70499998,1,NaN,1.45500004,2.16000009,2.45000005
1208984400,,NaN,0.56999999,0.625,0.73000002,1.06500006,NaN,1.495,2.18499994,2.43499994
1209070800,,NaN,0.56999999,0.67500001,0.77999997,1.25,NaN,1.61000001,2.25999999,2.47000003
1209330000,,NaN,0.57999998,0.69999999,0.81999999,1.28999996,NaN,1.67499995,2.24000001,2.4749999
1209502800,,NaN,0.57999998,0.69499999,0.81,1.25,NaN,1.625,2.20499992,2.46499991
1209589200,,NaN,0.57999998,0.66500002,0.76499999,1.15499997,NaN,1.60000002,2.19000006,2.47000003
1209675600,,NaN,0.57999998,0.65499997,0.75999999,1.16600001,NaN,1.63499999,2.23000002,2.4849999
1210107600,,NaN,0.57999998,0.65499997,0.75999999,1.18499994,NaN,1.64499998,2.25,2.5
1210194000,,NaN,0.57999998,0.64499998,0.745,1.19000006,NaN,1.64499998,2.24499989,2.5
1210280400,,NaN,0.57999998,0.63999999,0.73000002,1.16499996,NaN,1.61500001,2.19000006,2.44000006
1210539600,,NaN,0.59500003,0.66000003,0.76499999,1.17999995,NaN,1.60000002,2.20499992,2.44499993
1210626000,,NaN,0.59500003,0.66500002,0.78500003,1.21000004,NaN,1.58000004,2.19000006,2.42000008
1210712400,,NaN,0.59500003,0.685,0.82999998,1.25,NaN,1.63999999,2.25,2.45499992
1210798800,,NaN,0.59500003,0.685,0.83999997,1.30999994,NaN,1.67499995,2.25500011,2.46499991
1210885200,,NaN,0.59500003,0.685,0.84500003,1.29999995,NaN,1.67499995,2.2750001,2.46499991
1211144400,,NaN,0.59500003,0.67500001,0.82999998,1.26499999,NaN,1.66499996,2.25999999,2.49499989
1211230800,,NaN,0.59500003,0.68000001,0.815,1.23000002,NaN,1.61500001,2.20499992,2.48000002
1211317200,,NaN,0.59500003,0.68000001,0.815,1.22000003,NaN,1.62,2.24000001,2.4849999
1211403600,,NaN,0.59500003,0.685,0.81,1.23500001,NaN,1.64999998,2.31500006,2.52999997
1211490000,,NaN,0.59500003,0.69999999,0.815,1.29999995,NaN,1.69500005,2.3599999,2.56500006
1211749200,,NaN,0.55500001,0.70499998,0.86000001,1.34500003,NaN,1.75999999,2.3599999,2.56500006
1211835600,,NaN,0.59500003,0.70999998,0.85000002,1.35000002,NaN,1.75999999,2.32999992,2.52999997
1211922000,,NaN,0.60000002,0.70999998,0.875,1.38,NaN,1.76499999,2.28500009,2.50999999
1212008400,,NaN,0.60000002,0.73500001,0.875,1.37,NaN,1.74000001,2.31500006,2.51999998
1212094800,,NaN,0.60000002,0.73000002,0.86000001,1.375,NaN,1.75999999,2.27999997,2.5
1212354000,,NaN,0.60000002,0.72500002,0.89999998,1.38,NaN,1.745,2.31999993,2.53500009
1212440400,,NaN,0.59500003,0.73000002,0.88,1.36500001,NaN,1.72000003,2.27999997,2.50999999
1212526800,,NaN,0.59500003,0.72500002,0.88499999,1.36500001,NaN,1.77999997,2.31999993,2.55500007
1212613200,,NaN,0.58999997,0.74000001,0.875,1.34500003,NaN,1.755,2.32500005,2.53999996
1212699600,,NaN,0.58999997,0.72000003,0.88999999,1.39999998,NaN,1.77999997,2.33500004,2.55500007
1212958800,,NaN,0.58999997,0.72500002,0.875,1.35500002,NaN,1.73000002,2.27999997,2.45499992
1213045200,,NaN,0.58499998,0.72000003,0.93000001,1.42999995,NaN,1.77499998,2.32999992,2.5150001
1213131600,,NaN,0.58999997,0.75,0.98500001,1.495,NaN,1.84000003,2.3499999,2.53999996
1213218000,,NaN,0.57999998,0.76999998,0.95999998,1.49000001,NaN,1.84500003,2.35500002,2.5250001
1213304400,,NaN,0.58999997,0.79000002,1.01999998,1.55499995,NaN,1.86500001,2.375,2.57500005
1213563600,,NaN,0.58999997,0.76599997,0.97500002,1.51499999,NaN,1.88,2.4000001,2.60500002
1213650000,,NaN,0.58999997,0.755,0.88999999,1.40499997,NaN,1.82500005,2.4000001,2.61500001
1213736400,,NaN,0.58499998,0.74000001,0.90499997,1.39499998,NaN,1.77999997,2.35500002,2.57500005
1213822800,,NaN,0.58499998,0.74000001,0.88999999,1.40999997,NaN,1.79999995,2.36500001,2.57500005
1213909200,,NaN,0.58499998,0.75999999,0.91000003,1.36500001,NaN,1.755,2.30500007,2.53500009
1214168400,,NaN,0.58499998,0.755,0.88,1.32000005,NaN,1.71500003,2.27999997,2.5
1214254800,,NaN,0.58499998,0.75999999,0.88499999,1.31500006,NaN,1.70500004,2.2249999,2.45499992
1214341200,,NaN,0.57999998,0.73000002,0.83499998,1.255,NaN,1.65999997,2.2249999,2.45000005
1214427600,,NaN,0.57999998,0.73500001,0.82499999,1.23500001,NaN,1.65499997,2.21499991,2.44499993
1214514000,,NaN,0.57499999,0.73000002,0.81,1.21000004,NaN,1.625,2.18000007,2.41000009
1214773200,,NaN,0.56999999,0.72000003,0.79500002,1.18499994,NaN,1.59500003,2.17000008,2.41000009
1214859600,,NaN,0.56999999,0.73500001,0.82999998,1.24000001,NaN,1.67999995,2.24000001,2.46499991
1214946000,,NaN,0.493,0.73000002,0.82999998,1.22000003,NaN,1.65999997,2.21499991,2.42000008
1215032400,,NaN,0.56999999,0.70499998,0.815,1.22500002,NaN,1.65499997,2.22000003,2.43499994
1215118800,,NaN,0.56999999,0.745,0.84500003,1.23500001,NaN,1.64499998,2.21000004,2.41499996
1215378000,,NaN,0.60000002,0.755,0.85500002,1.23500001,NaN,1.63999999,2.2249999,2.44499993
1215464400,,NaN,0.60000002,0.73500001,0.85000002,1.20500004,NaN,1.61500001,2.18000007,2.375
